     X         I1 (Y=0.3254)     Error1      I2 (Y=0.4002)     Error2      I3 (Y=0.4999)     Error3      I4 (Y=0.5963)     Error4      I5 (Y=0.6986)     Error5      I6 (Y=0.7998)     Error6      I7 (Y=0.9002)     Error7       I8 (Y=1.000)     Error8       I9 (Y=1.100)     Error9      I10 (Y=1.200)    Error10      I11 (Y=1.300)    Error11      I12 (Y=1.400)    Error12      I13 (Y=1.500)    Error13      I14 (Y=1.600)    Error14      I15 (Y=1.700)    Error15      I16 (Y=1.801)    Error16      I17 (Y=1.901)    Error17      I18 (Y=2.001)    Error18      I19 (Y=2.075)    Error19    
 4.57909E-001   5.50635E+000   2.90443E+000   1.90709E+000   1.49906E+000   6.55730E-001   1.70567E-001   8.41875E-001   2.00630E-001   9.41051E-001   2.40839E-001   9.32309E-001   2.48800E-001   8.51378E-001   2.35539E-001   8.61601E-001   2.31960E-001   9.13221E-001   2.41070E-001   1.05488E+000   2.52261E-001   1.06421E+000   2.46353E-001   9.66098E-001   2.34897E-001   8.87762E-001   2.22228E-001   8.17008E-001   2.06856E-001   8.70831E-001   2.07297E-001   8.11975E-001   1.95071E-001   7.48569E-001   1.78910E-001   7.88004E-001   1.91401E-001   6.10110E-001   2.02939E-001
 4.64079E-001   4.24813E+000   2.48182E+000   1.63575E+000   1.26519E+000   6.34373E-001   1.75174E-001   8.18429E-001   1.99793E-001   9.80114E-001   2.47803E-001   7.87707E-001   2.28913E-001   8.14268E-001   2.31042E-001   7.59650E-001   2.18766E-001   1.02428E+000   2.56047E-001   9.40325E-001   2.38872E-001   8.84303E-001   2.25617E-001   8.73982E-001   2.24079E-001   1.02181E+000   2.37881E-001   8.99751E-001   2.16991E-001   8.26665E-001   2.01905E-001   8.52611E-001   2.00003E-001   8.31774E-001   1.88124E-001   8.95605E-001   2.09122E-001   1.06597E+000   2.77049E-001
 4.70229E-001   3.79467E+000   2.28468E+000   1.42976E+000   1.12178E+000   6.62409E-001   1.79378E-001   6.11169E-001   1.72433E-001   7.97458E-001   2.25056E-001   8.41494E-001   2.38094E-001   7.43387E-001   2.20890E-001   7.42241E-001   2.15899E-001   6.69115E-001   2.03368E-001   7.14857E-001   2.08322E-001   6.63458E-001   1.98912E-001   8.18020E-001   2.17740E-001   1.00747E+000   2.37095E-001   8.82308E-001   2.16237E-001   7.49322E-001   1.93053E-001   8.03042E-001   1.94105E-001   8.68713E-001   1.92582E-001   8.45680E-001   2.03434E-001   9.41644E-001   2.58289E-001
 4.76357E-001   3.36393E+000   1.92868E+000   1.52493E+000   1.08423E+000   6.24981E-001   1.83109E-001   5.56824E-001   1.61923E-001   6.96772E-001   2.11459E-001   8.60100E-001   2.41414E-001   7.54508E-001   2.23210E-001   7.16849E-001   2.11154E-001   6.65170E-001   2.01116E-001   7.23780E-001   2.09908E-001   8.27291E-001   2.24116E-001   8.39141E-001   2.21755E-001   8.20672E-001   2.14676E-001   7.73167E-001   2.02314E-001   8.63349E-001   2.07228E-001   8.85772E-001   2.04972E-001   8.07016E-001   1.86900E-001   6.92315E-001   1.81287E-001   6.58835E-001   2.09781E-001
 4.82466E-001   5.63005E+000   2.97378E+000   2.23855E+000   1.50153E+000   7.18045E-001   2.08387E-001   5.11081E-001   1.60410E-001   6.70494E-001   2.08334E-001   6.90086E-001   2.16183E-001   6.06483E-001   1.99661E-001   7.69246E-001   2.19557E-001   6.99345E-001   2.07720E-001   8.03782E-001   2.21342E-001   8.70911E-001   2.29275E-001   9.70024E-001   2.38374E-001   8.31304E-001   2.16388E-001   8.71561E-001   2.15230E-001   8.12118E-001   2.00679E-001   9.85583E-001   2.13814E-001   7.75140E-001   1.84841E-001   7.49072E-001   1.89594E-001   8.08054E-001   2.40352E-001
 4.88555E-001   7.05149E+000   3.66322E+000   2.63601E+000   1.81535E+000   7.23206E-001   2.08795E-001   5.95735E-001   1.71885E-001   6.93609E-001   2.10779E-001   6.07147E-001   2.02011E-001   5.82760E-001   1.94046E-001   6.58640E-001   2.07585E-001   6.80668E-001   2.07327E-001   7.00349E-001   2.08445E-001   7.18075E-001   2.08763E-001   1.02481E+000   2.45392E-001   8.99747E-001   2.22931E-001   8.41990E-001   2.13587E-001   9.26248E-001   2.15670E-001   8.60453E-001   2.00353E-001   8.80209E-001   1.97828E-001   8.03936E-001   1.99557E-001   9.15014E-001   2.58422E-001
 4.94623E-001   5.91482E+000   3.23202E+000   2.07972E+000   1.58904E+000   7.24755E-001   1.99540E-001   6.23018E-001   1.67928E-001   6.14113E-001   1.94350E-001   5.41894E-001   1.90047E-001   6.68325E-001   2.07569E-001   7.86904E-001   2.27964E-001   7.81612E-001   2.22628E-001   7.99461E-001   2.23110E-001   6.79534E-001   2.04145E-001   7.44199E-001   2.07305E-001   8.70652E-001   2.17039E-001   8.15603E-001   2.09120E-001   8.38941E-001   2.08097E-001   8.86851E-001   2.03664E-001   7.70674E-001   1.83020E-001   7.45272E-001   1.91822E-001   7.94137E-001   2.40051E-001
 5.00672E-001   2.27565E+000   1.59538E+000   1.24766E+000   9.32925E-001   7.19688E-001   1.92245E-001   7.32274E-001   1.79882E-001   6.04236E-001   1.91105E-001   6.56335E-001   2.09925E-001   7.05549E-001   2.13538E-001   6.58815E-001   2.07077E-001   9.19337E-001   2.40805E-001   9.12245E-001   2.38025E-001   8.42082E-001   2.27305E-001   7.63305E-001   2.09819E-001   8.51241E-001   2.14120E-001   8.12904E-001   2.08308E-001   7.71926E-001   1.99529E-001   8.97645E-001   2.04613E-001   8.01205E-001   1.86033E-001   7.26489E-001   1.84523E-001   6.38539E-001   2.06743E-001
 5.06701E-001   2.20960E+000   9.95677E-001   1.16317E+000   5.54787E-001   6.35991E-001   1.84308E-001   6.57121E-001   1.73024E-001   6.01567E-001   1.92542E-001   6.56305E-001   2.10488E-001   7.44343E-001   2.19363E-001   8.33201E-001   2.34569E-001   8.05378E-001   2.25759E-001   8.32627E-001   2.27137E-001   7.82837E-001   2.19081E-001   8.85490E-001   2.26945E-001   9.17095E-001   2.23174E-001   7.74706E-001   2.03601E-001   7.93316E-001   2.02927E-001   8.09365E-001   1.94877E-001   8.53375E-001   1.92783E-001   7.74522E-001   1.90173E-001   6.32238E-001   2.02995E-001
 5.12711E-001   4.55246E+000   3.01089E+000   1.71077E+000   1.68737E+000   5.20416E-001   1.58566E-001   5.33682E-001   1.61502E-001   6.77719E-001   2.09729E-001   6.27713E-001   2.05546E-001   7.93164E-001   2.26451E-001   6.74787E-001   2.11065E-001   6.56840E-001   2.04879E-001   8.27861E-001   2.25474E-001   7.44213E-001   2.11251E-001   6.98584E-001   2.04575E-001   9.31655E-001   2.27446E-001   8.86461E-001   2.18809E-001   6.76555E-001   1.86871E-001   7.38153E-001   1.88324E-001   9.18676E-001   2.00621E-001   8.47892E-001   2.02029E-001   8.14460E-001   2.36353E-001
 5.18701E-001   8.95202E+000   5.45812E+000   2.53481E+000   2.58197E+000   5.06863E-001   1.53522E-001   4.83158E-001   1.54796E-001   6.14935E-001   2.00076E-001   6.31850E-001   2.06889E-001   6.79547E-001   2.10533E-001   7.00433E-001   2.15986E-001   7.46396E-001   2.17994E-001   8.38771E-001   2.27256E-001   8.90207E-001   2.30508E-001   7.13237E-001   2.06221E-001   8.25442E-001   2.17887E-001   8.48385E-001   2.15098E-001   7.53815E-001   1.96911E-001   7.29398E-001   1.87179E-001   8.82224E-001   1.97040E-001   8.36264E-001   2.02440E-001   8.57626E-001   2.50090E-001
 5.24673E-001   7.20616E+000   4.90426E+000   2.41929E+000   2.44718E+000   6.24458E-001   1.76233E-001   5.73117E-001   1.64748E-001   6.37458E-001   2.03271E-001   7.03006E-001   2.19840E-001   6.22994E-001   2.03002E-001   6.61078E-001   2.09901E-001   7.40757E-001   2.17719E-001   9.41311E-001   2.41284E-001   9.59171E-001   2.38590E-001   8.67490E-001   2.27609E-001   7.73885E-001   2.11670E-001   9.72761E-001   2.30598E-001   7.98934E-001   2.01704E-001   7.68565E-001   1.90629E-001   8.06994E-001   1.90426E-001   7.80199E-001   1.97187E-001   8.45697E-001   2.47939E-001
 5.30624E-001   4.91952E+000   3.32218E+000   1.82709E+000   1.79147E+000   6.47713E-001   1.83137E-001   5.24721E-001   1.57938E-001   6.18529E-001   2.00677E-001   7.88308E-001   2.33234E-001   7.08247E-001   2.16356E-001   6.07640E-001   2.00632E-001   8.28552E-001   2.30423E-001   8.18786E-001   2.26003E-001   7.15990E-001   2.06931E-001   7.08262E-001   2.05075E-001   7.33280E-001   2.05607E-001   8.74639E-001   2.18302E-001   8.59678E-001   2.09186E-001   8.25158E-001   1.97780E-001   7.78898E-001   1.86227E-001   7.34558E-001   1.90613E-001   8.57499E-001   2.41401E-001
 5.36554E-001   4.98455E+000   3.25512E+000   1.73813E+000   1.55492E+000   6.98458E-001   1.94121E-001   6.01508E-001   1.76046E-001   7.20746E-001   2.18318E-001   7.39817E-001   2.25390E-001   7.18811E-001   2.18544E-001   7.49594E-001   2.23805E-001   8.80906E-001   2.37365E-001   7.51415E-001   2.16636E-001   7.87224E-001   2.17700E-001   7.46141E-001   2.10767E-001   8.21627E-001   2.18655E-001   8.64968E-001   2.17943E-001   8.90267E-001   2.13426E-001   8.24545E-001   1.98256E-001   7.44893E-001   1.81449E-001   7.13101E-001   1.85768E-001   6.68400E-001   2.09760E-001
 5.42467E-001   3.27283E+000   2.47846E+000   1.52207E+000   1.31921E+000   6.82500E-001   1.90163E-001   6.08304E-001   1.81385E-001   6.15532E-001   2.00882E-001   6.29633E-001   2.05146E-001   6.49449E-001   2.10967E-001   7.43288E-001   2.24884E-001   6.97175E-001   2.12378E-001   7.50181E-001   2.16703E-001   7.10503E-001   2.07894E-001   8.25388E-001   2.22767E-001   9.15775E-001   2.31473E-001   7.67738E-001   2.05206E-001   7.71553E-001   1.99595E-001   7.34851E-001   1.87711E-001   6.78340E-001   1.73139E-001   7.08771E-001   1.88363E-001   8.46219E-001   2.44045E-001
 5.48362E-001   4.02281E+000   2.66129E+000   1.74050E+000   1.41613E+000   5.74635E-001   1.80629E-001   5.63337E-001   1.75589E-001   6.25405E-001   2.02513E-001   6.06599E-001   2.01903E-001   8.09082E-001   2.36269E-001   6.58697E-001   2.12314E-001   6.35843E-001   2.03905E-001   7.14694E-001   2.12871E-001   7.74654E-001   2.17153E-001   9.32569E-001   2.37577E-001   8.69565E-001   2.24695E-001   8.66593E-001   2.16094E-001   7.57756E-001   2.01310E-001   7.33373E-001   1.88982E-001   6.38977E-001   1.68167E-001   6.74811E-001   1.85896E-001   8.16595E-001   2.47490E-001
 5.54236E-001   6.06487E+000   3.54209E+000   1.89513E+000   1.66910E+000   6.08133E-001   1.87138E-001   5.76479E-001   1.73932E-001   6.57390E-001   2.07322E-001   6.60747E-001   2.10743E-001   7.27031E-001   2.23050E-001   7.30346E-001   2.21065E-001   6.88592E-001   2.16520E-001   6.78022E-001   2.08236E-001   7.97915E-001   2.19465E-001   8.41937E-001   2.25461E-001   8.61333E-001   2.20376E-001   7.12949E-001   1.98387E-001   7.34666E-001   1.98604E-001   8.00093E-001   1.98115E-001   7.52565E-001   1.83849E-001   7.19451E-001   1.89381E-001   7.54061E-001   2.36981E-001
 5.60090E-001   4.32513E+000   2.62439E+000   1.81200E+000   1.40004E+000   8.21006E-001   2.19703E-001   5.46741E-001   1.69912E-001   6.01350E-001   1.97522E-001   7.31128E-001   2.20691E-001   6.40531E-001   2.08669E-001   6.51363E-001   2.09443E-001   7.20978E-001   2.22403E-001   6.99410E-001   2.12391E-001   6.51843E-001   1.99135E-001   6.79537E-001   2.01267E-001   8.08079E-001   2.13666E-001   6.95002E-001   1.95988E-001   6.76363E-001   1.88303E-001   8.32159E-001   2.03814E-001   7.98769E-001   1.90437E-001   7.60481E-001   1.92238E-001   7.49003E-001   2.28274E-001
 5.65928E-001   3.29163E+000   2.12039E+000   1.51479E+000   1.10594E+000   6.52380E-001   1.97953E-001   5.50733E-001   1.70615E-001   5.53679E-001   1.88983E-001   7.97953E-001   2.30666E-001   6.67814E-001   2.14294E-001   7.69078E-001   2.27179E-001   6.78252E-001   2.15044E-001   6.36828E-001   2.01539E-001   7.26160E-001   2.14436E-001   8.58825E-001   2.29204E-001   8.38954E-001   2.18459E-001   8.23147E-001   2.13472E-001   7.37779E-001   1.96494E-001   7.82050E-001   1.94987E-001   7.68264E-001   1.86448E-001   8.39089E-001   2.01887E-001   7.35208E-001   2.22388E-001
 5.71747E-001   5.11957E+000   2.87035E+000   1.94994E+000   1.50935E+000   5.78505E-001   1.83090E-001   5.11432E-001   1.61837E-001   6.81993E-001   2.12206E-001   6.95746E-001   2.17616E-001   7.17543E-001   2.23986E-001   6.07707E-001   2.03518E-001   7.79077E-001   2.30818E-001   6.83060E-001   2.08924E-001   7.36901E-001   2.16579E-001   8.34594E-001   2.26812E-001   8.39309E-001   2.18992E-001   8.21499E-001   2.13810E-001   8.61761E-001   2.12556E-001   7.34085E-001   1.88311E-001   9.03857E-001   2.01886E-001   9.25770E-001   2.12269E-001   7.65011E-001   2.29921E-001
 5.77545E-001   7.51922E+000   3.74897E+000   2.35560E+000   1.76477E+000   6.04246E-001   1.83313E-001   5.29251E-001   1.67005E-001   7.06561E-001   2.17573E-001   7.83755E-001   2.30404E-001   5.30368E-001   1.92074E-001   5.28982E-001   1.89059E-001   7.48163E-001   2.22788E-001   7.71164E-001   2.24258E-001   6.84681E-001   2.10499E-001   7.95386E-001   2.22335E-001   6.43909E-001   1.92032E-001   6.49692E-001   1.89797E-001   6.70437E-001   1.87018E-001   7.34431E-001   1.88635E-001   7.10409E-001   1.78787E-001   8.60866E-001   2.05868E-001   7.81434E-001   2.40545E-001
 5.83327E-001   3.98962E+000   2.51280E+000   1.68601E+000   1.34905E+000   6.42772E-001   1.90478E-001   5.19368E-001   1.69334E-001   6.52509E-001   2.10023E-001   6.24561E-001   2.06177E-001   4.49551E-001   1.75951E-001   4.81987E-001   1.79218E-001   7.59443E-001   2.24046E-001   7.20013E-001   2.18178E-001   6.07502E-001   1.98900E-001   6.28810E-001   1.97779E-001   5.56223E-001   1.80312E-001   6.32225E-001   1.88324E-001   6.60881E-001   1.86501E-001   6.67177E-001   1.81154E-001   7.27422E-001   1.81978E-001   7.40099E-001   1.91049E-001   6.76885E-001   2.23521E-001
 5.89087E-001   3.22780E+000   1.96268E+000   1.55641E+000   1.11769E+000   5.52622E-001   1.83201E-001   5.44773E-001   1.75183E-001   6.69181E-001   2.13730E-001   6.17260E-001   2.04961E-001   5.61887E-001   1.97180E-001   7.45063E-001   2.23350E-001   5.87929E-001   1.97172E-001   6.01055E-001   1.98837E-001   6.64882E-001   2.07015E-001   7.29047E-001   2.10467E-001   7.97311E-001   2.18448E-001   7.38951E-001   2.05610E-001   8.17505E-001   2.08348E-001   9.01615E-001   2.11317E-001   8.09082E-001   1.92743E-001   7.64030E-001   1.93552E-001   6.48097E-001   2.12115E-001
 5.94832E-001   7.18760E+000   3.64132E+000   2.41620E+000   1.83861E+000   5.97573E-001   1.86677E-001   5.44572E-001   1.73582E-001   6.27890E-001   2.05304E-001   6.61468E-001   2.13847E-001   7.25686E-001   2.26017E-001   8.30126E-001   2.36057E-001   6.91991E-001   2.14168E-001   6.88569E-001   2.12193E-001   7.23022E-001   2.13079E-001   8.48988E-001   2.30979E-001   5.95613E-001   1.89613E-001   6.39300E-001   1.91291E-001   7.14075E-001   1.95059E-001   8.34777E-001   2.03634E-001   6.56191E-001   1.73679E-001   7.63537E-001   1.97198E-001   9.89708E-001   2.66370E-001
 6.00555E-001   9.39423E+000   4.45653E+000   2.68347E+000   2.11943E+000   5.32416E-001   1.74687E-001   5.66550E-001   1.72367E-001   6.65928E-001   2.08827E-001   6.84619E-001   2.21825E-001   8.27449E-001   2.43322E-001   8.66116E-001   2.41932E-001   8.03891E-001   2.31196E-001   7.10061E-001   2.14782E-001   8.54341E-001   2.31899E-001   7.25054E-001   2.14042E-001   5.88475E-001   1.88464E-001   6.37973E-001   1.88041E-001   5.77668E-001   1.76109E-001   6.38363E-001   1.78457E-001   6.06598E-001   1.66789E-001   6.69794E-001   1.87137E-001   8.48048E-001   2.47990E-001
 6.06262E-001   4.80345E+000   3.00125E+000   1.91109E+000   1.59327E+000   6.55493E-001   1.97866E-001   4.75077E-001   1.59630E-001   5.62779E-001   1.93251E-001   7.32091E-001   2.30609E-001   7.11760E-001   2.25980E-001   7.15217E-001   2.18951E-001   7.03422E-001   2.15646E-001   8.29312E-001   2.33390E-001   8.43180E-001   2.30624E-001   7.56176E-001   2.17255E-001   7.64696E-001   2.13393E-001   8.01457E-001   2.10470E-001   7.52331E-001   1.99887E-001   6.77029E-001   1.85772E-001   5.82102E-001   1.62949E-001   6.21183E-001   1.80400E-001   7.04238E-001   2.32042E-001
 6.11952E-001   2.86227E+000   2.31494E+000   1.56271E+000   1.30935E+000   7.52652E-001   2.15902E-001   5.07966E-001   1.68100E-001   5.93094E-001   1.99311E-001   6.77571E-001   2.22432E-001   6.47568E-001   2.14975E-001   7.57680E-001   2.26135E-001   7.73502E-001   2.26736E-001   8.45150E-001   2.36440E-001   6.41294E-001   2.02077E-001   7.01014E-001   2.08529E-001   8.23235E-001   2.18531E-001   7.77002E-001   2.09444E-001   8.73360E-001   2.16339E-001   8.49815E-001   2.06799E-001   7.09949E-001   1.81421E-001   7.68956E-001   1.98526E-001   7.55821E-001   2.41447E-001
 6.17621E-001   4.07717E+000   3.31257E+000   1.72281E+000   1.52345E+000   6.73056E-001   2.15015E-001   6.29059E-001   1.87969E-001   6.59934E-001   2.09891E-001   7.59978E-001   2.35386E-001   8.05203E-001   2.41477E-001   8.00344E-001   2.33296E-001   8.44530E-001   2.38492E-001   9.16827E-001   2.47039E-001   7.68850E-001   2.21764E-001   6.57665E-001   2.02482E-001   6.62325E-001   1.96581E-001   6.69303E-001   1.95066E-001   8.21201E-001   2.09990E-001   9.86870E-001   2.22141E-001   9.28333E-001   2.07967E-001   8.07483E-001   2.03392E-001   8.38802E-001   2.49706E-001
 6.23274E-001   2.71888E+000   3.15476E+000   1.42727E+000   1.83510E+000   4.86730E-001   1.82766E-001   4.86367E-001   1.62339E-001   7.35690E-001   2.21428E-001   7.93121E-001   2.41118E-001   7.36526E-001   2.32625E-001   6.86633E-001   2.17422E-001   8.89458E-001   2.45366E-001   1.00923E+000   2.59525E-001   9.53691E-001   2.46520E-001   7.90181E-001   2.22580E-001   6.43209E-001   1.94397E-001   6.44364E-001   1.91942E-001   7.72148E-001   2.04177E-001   8.25211E-001   2.03191E-001   8.95446E-001   2.04376E-001   6.84315E-001   1.88270E-001   7.16331E-001   2.28617E-001
 6.28906E-001   5.56366E+000   5.03904E+000   1.71089E+000   2.34856E+000   4.42518E-001   1.65520E-001   5.44930E-001   1.75104E-001   6.78691E-001   2.13308E-001   7.22623E-001   2.30553E-001   7.59585E-001   2.35773E-001   6.47748E-001   2.11538E-001   7.60688E-001   2.26871E-001   6.73594E-001   2.11611E-001   7.70032E-001   2.22472E-001   7.17159E-001   2.12792E-001   6.63098E-001   1.98108E-001   7.42907E-001   2.06255E-001   7.61392E-001   2.04159E-001   5.57927E-001   1.68182E-001   6.23747E-001   1.70136E-001   7.11980E-001   1.90860E-001   6.97436E-001   2.25235E-001
 6.34522E-001   5.07774E+000   4.24664E+000   1.79939E+000   2.17546E+000   5.17857E-001   1.68308E-001   4.89890E-001   1.64538E-001   7.06525E-001   2.18457E-001   6.07078E-001   2.10968E-001   6.57752E-001   2.19528E-001   7.72524E-001   2.30599E-001   8.80915E-001   2.43503E-001   8.08570E-001   2.32167E-001   7.19888E-001   2.14844E-001   7.09016E-001   2.12687E-001   6.15678E-001   1.92199E-001   6.92064E-001   2.00851E-001   6.93811E-001   1.96209E-001   5.51274E-001   1.67710E-001   6.73104E-001   1.76995E-001   8.07292E-001   2.03291E-001   8.63293E-001   2.57145E-001
 6.40121E-001   4.42182E+000   3.08915E+000   1.58276E+000   1.60035E+000   5.21649E-001   1.62091E-001   5.89714E-001   1.83112E-001   5.84184E-001   1.98822E-001   5.87071E-001   2.08479E-001   6.13733E-001   2.12707E-001   5.69502E-001   1.99204E-001   8.80259E-001   2.45233E-001   7.90458E-001   2.29872E-001   8.51807E-001   2.33386E-001   6.96373E-001   2.10245E-001   5.14113E-001   1.76658E-001   6.56961E-001   1.96982E-001   6.00551E-001   1.82703E-001   6.62038E-001   1.83325E-001   6.86949E-001   1.77251E-001   8.32932E-001   2.06958E-001   8.53005E-001   2.50309E-001
 6.45701E-001   5.02418E+000   3.00654E+000   1.83299E+000   1.51210E+000   5.88223E-001   1.85175E-001   6.11381E-001   1.84780E-001   5.25605E-001   1.89209E-001   6.53562E-001   2.19998E-001   6.67693E-001   2.18769E-001   5.14349E-001   1.92745E-001   5.51968E-001   1.95975E-001   6.55514E-001   2.10714E-001   5.85722E-001   1.94439E-001   7.27483E-001   2.14820E-001   5.98883E-001   1.90632E-001   6.64533E-001   1.97986E-001   6.45926E-001   1.88881E-001   5.91748E-001   1.73390E-001   6.12736E-001   1.68126E-001   7.16539E-001   1.92627E-001   8.36379E-001   2.45604E-001
 6.51262E-001   5.45167E+000   3.02088E+000   1.98375E+000   1.51579E+000   5.45201E-001   1.85824E-001   4.80692E-001   1.60155E-001   5.47146E-001   1.96961E-001   7.05118E-001   2.29742E-001   6.63692E-001   2.16952E-001   5.77371E-001   2.05170E-001   5.35463E-001   1.93866E-001   5.45710E-001   1.93132E-001   5.87979E-001   1.97363E-001   7.00178E-001   2.12424E-001   6.23536E-001   1.94643E-001   6.90406E-001   2.01426E-001   6.25970E-001   1.83857E-001   6.21914E-001   1.77948E-001   6.49423E-001   1.75223E-001   7.63008E-001   1.98765E-001   7.61743E-001   2.34008E-001
 6.56809E-001   4.05651E+000   2.53965E+000   1.50626E+000   1.26007E+000   5.47042E-001   1.83836E-001   3.84721E-001   1.45154E-001   5.34516E-001   1.97016E-001   5.42821E-001   2.01195E-001   5.77039E-001   2.03793E-001   5.91454E-001   2.08232E-001   7.07433E-001   2.22430E-001   6.35805E-001   2.06603E-001   8.09380E-001   2.35037E-001   7.04340E-001   2.12817E-001   8.29429E-001   2.26560E-001   7.78342E-001   2.11932E-001   6.14649E-001   1.83124E-001   5.26344E-001   1.64669E-001   6.01734E-001   1.68955E-001   7.90717E-001   2.03682E-001   8.67225E-001   2.53035E-001
